candle_begin_time,open,high,low,close,volume
2018/9/14 1:00,6435.81,6467.32,6433.54,6456.86,301.6153617
2018/9/14 2:00,6456.57,6550,6456.57,6528.78,1752.542644
2018/9/14 3:00,6522.69,6564.89,6522.69,6536,1108.925446
2018/9/14 4:00,6536,6539.03,6518.21,6525.96,458.2591157
2018/9/14 5:00,6524.6,6539.03,6520.74,6520.98,634.4543814
2018/9/14 6:00,6523.37,6536.26,6517.4,6532.58,491.8876233
2018/9/14 7:00,6535.47,6550,6520,6533.84,1444.897411
2018/9/14 8:00,6533.84,6541.37,6384.49,6415.46,5956.172867
2018/9/14 9:00,6415.46,6450,6405,6418.74,3214.634546
2018/9/14 10:00,6418.95,6448.84,6414.99,6423.56,873.8640815
2018/9/14 11:00,6422.46,6466.83,6421,6444.91,1386.727726
2018/9/14 12:00,6443.49,6458,6436.29,6454.81,645.6430306
2018/9/14 13:00,6452.44,6453.87,6417.39,6431.83,1289.241069
2018/9/14 14:00,6431.69,6443,6419.4,6435.33,1298.056519
2018/9/14 15:00,6436.34,6460.31,6435.37,6456.47,1278.108361
2018/9/14 16:00,6456.99,6498,6456.95,6488.63,2761.006081
2018/9/14 17:00,6490.36,6490.36,6450.05,6451.17,1318.563679
2018/9/14 18:00,6450.23,6467.35,6441.51,6456.35,642.680583
2018/9/14 19:00,6456.35,6528.03,6456.35,6518.73,1773.492511
2018/9/14 20:00,6517.75,6528.2,6499.38,6514.06,970.6757454
2018/9/14 21:00,6514.06,6519,6487.2,6498.04,634.4321759
2018/9/14 22:00,6492.96,6515.39,6481.59,6499.12,868.7023024
2018/9/14 23:00,6499.12,6507.74,6446.69,6460,1233.934208
2018/9/15 0:00,6457.65,6480.82,6452.51,6461,939.5722023
2018/9/15 1:00,6461,6503.91,6460.32,6495.7,1010.124318
2018/9/15 2:00,6495.7,6501.42,6477.57,6480.3,894.3581718
2018/9/15 3:00,6482.31,6485.54,6466.1,6478.57,673.0532858
2018/9/15 4:00,6480.01,6494,6472.3,6487.99,823.4411275
2018/9/15 5:00,6489.6,6495,6466.64,6478.52,779.613353
2018/9/15 6:00,6478.52,6478.52,6449.1,6462.33,1076.992007
2018/9/15 7:00,6463.09,6489.35,6461.86,6476.76,863.9187828
2018/9/15 8:00,6473.71,6502.98,6473,6488.94,1700.729775
2018/9/15 9:00,6488.94,6513.98,6488.94,6512,880.5035032
2018/9/15 10:00,6512,6527.33,6490.01,6498.8,1338.213795
2018/9/15 11:00,6497.26,6504.81,6480,6501.99,916.2259192
2018/9/15 12:00,6501,6511.04,6491.52,6503.88,1227.509018
2018/9/15 13:00,6506,6532.32,6505.01,6514.78,2265.195636
2018/9/15 14:00,6514.73,6535.99,6505,6512.76,1401.833272
2018/9/15 15:00,6510.48,6517.3,6492,6508.88,1035.867186
2018/9/15 16:00,6508.87,6526.56,6503.63,6516.68,936.8758902
2018/9/15 17:00,6516.92,6524.51,6503.33,6515.41,942.7982352
2018/9/15 18:00,6514.05,6518.63,6480,6494.85,1181.875462
2018/9/15 19:00,6494.06,6516.79,6487.79,6508.81,1016.272953
2018/9/15 20:00,6508.8,6517.79,6502.18,6513.41,478.9547784
2018/9/15 21:00,6514.26,6514.26,6458,6484.65,1127.773983
2018/9/15 22:00,6484.65,6520.41,6483,6503.9,840.1818926
2018/9/15 23:00,6502.68,6517.23,6500.97,6500.97,509.5508332
2018/9/16 0:00,6503.32,6507.76,6479.53,6492.84,920.5244742
2018/9/16 1:00,6492.84,6502.37,6465.58,6476.87,789.5328226
2018/9/16 2:00,6478.01,6483,6458,6473.25,1523.296666
2018/9/16 3:00,6473.25,6482.53,6454.39,6456.29,1779.540511
2018/9/16 4:00,6456.28,6459.61,6344.54,6440.85,4523.804825
2018/9/16 5:00,6442.42,6462.99,6427.21,6457.01,1444.966433
2018/9/16 6:00,6456.09,6459.8,6442.98,6454.54,794.5205092
2018/9/16 7:00,6452.33,6453.44,6436.31,6438.22,798.7572718
2018/9/16 8:00,6439.04,6489,6436.6,6471.69,1412.904325
2018/9/16 9:00,6471.69,6484.27,6461.69,6475.64,820.7185144
2018/9/16 10:00,6475.64,6493.37,6465.9,6488.87,866.0219245
2018/9/16 11:00,6488.72,6491.72,6473.65,6480.59,934.2123395
2018/9/16 12:00,6482.01,6486.28,6472,6481.62,890.1670206
2018/9/16 13:00,6481.62,6490,6463,6468.34,1089.989916
2018/9/16 14:00,6468.33,6468.34,6447.96,6464.14,1432.254331
2018/9/16 15:00,6464,6466.39,6451.85,6466.39,613.3895338
2018/9/16 16:00,6466.39,6475,6461.65,6468.96,620.7019375
2018/9/16 17:00,6469.49,6471.5,6408.31,6461.15,1207.101369
2018/9/16 18:00,6462.28,6483.06,6462.28,6469.94,672.7086712
2018/9/16 19:00,6472.42,6493,6469.91,6485.16,983.1676185
2018/9/16 20:00,6486.2,6493,6479.28,6481.59,960.2413982
2018/9/16 21:00,6481.58,6488.08,6471.47,6477.17,503.0812008
2018/9/16 22:00,6477.5,6485.53,6467.82,6482.78,741.8015142
2018/9/16 23:00,6483.37,6488.08,6480.17,6481.85,540.978684
2018/9/17 0:00,6482.71,6518.88,6482.71,6508.19,1592.367529
2018/9/17 1:00,6509.09,6511.47,6495.18,6500.2,1209.755191
2018/9/17 2:00,6502.58,6506.61,6491,6503.2,766.8933828
2018/9/17 3:00,6502.22,6503.67,6491.58,6500.31,941.9777751
2018/9/17 4:00,6500,6502,6444.04,6464.49,1916.516191
2018/9/17 5:00,6467,6478.41,6454.7,6477.61,1176.361097
2018/9/17 6:00,6476.11,6482,6463.39,6473.82,686.212519
2018/9/17 7:00,6473.82,6479.11,6448.37,6466.06,1167.352366
2018/9/17 8:00,6466.06,6467.39,6453.1,6463.26,1040.328201
2018/9/17 9:00,6463.5,6496.62,6394.38,6479.93,3157.960055
2018/9/17 10:00,6481.01,6486.31,6453.07,6459.69,1065.341566
2018/9/17 11:00,6459.69,6475.29,6456.15,6466.58,904.1130653
2018/9/17 12:00,6464.38,6464.38,6423.18,6437.56,2557.174844
2018/9/17 13:00,6439.62,6450.02,6380,6417.08,3539.166328
2018/9/17 14:00,6419,6422,6312.73,6341.99,8389.122262
2018/9/17 15:00,6341.98,6341.98,6175.06,6235.02,14243.04085
2018/9/17 16:00,6235.02,6266.39,6235,6239.94,3100.873043
2018/9/17 17:00,6239.94,6275.8,6239.94,6275.8,1894.838275
2018/9/17 18:00,6275.53,6290.32,6254.28,6276.23,2224.202083
2018/9/17 19:00,6277.34,6284.58,6223.62,6241.2,1534.841058
2018/9/17 20:00,6240.49,6241.9,6183.31,6196.39,3418.591737
2018/9/17 21:00,6195.24,6232.09,6195.24,6222.6,2051.18836
2018/9/17 22:00,6220.51,6243.89,6194.65,6223.72,1489.659413
2018/9/17 23:00,6223.72,6248.28,6222.4,6227.1,1417.229937
2018/9/18 0:00,6227.66,6236.5,6206.51,6230.02,1258.26424
2018/9/18 1:00,6230.02,6240.1,6222.36,6226.82,1406.27724
2018/9/18 2:00,6226.82,6229.53,6211.23,6221.8,1222.230203
2018/9/18 3:00,6223.26,6229.44,6210,6216.44,1410.292598
2018/9/18 4:00,6217.17,6249.99,6213.91,6245,1671.071952
2018/9/18 5:00,6245.69,6264.93,6243.5,6253.44,2346.903337
2018/9/18 6:00,6253.18,6263.34,6243.45,6251.4,1586.677219
2018/9/18 7:00,6251.49,6264.99,6241.5,6262.5,1699.197455
2018/9/18 8:00,6262.5,6265,6230,6232.77,1428.016775
2018/9/18 9:00,6233.25,6240,6223.62,6238.66,1795.184434
2018/9/18 10:00,6238.67,6245,6220.3,6228.72,1289.877588
2018/9/18 11:00,6228.72,6275.18,6217.83,6267.94,2043.986521
2018/9/18 12:00,6268.98,6333,6248.94,6304.39,4625.31326
2018/9/18 13:00,6304.2,6372.19,6303.81,6339,3590.981185
2018/9/18 14:00,6340,6350.99,6320,6340.6,1781.831262
2018/9/18 15:00,6340.66,6365.71,6320,6344.65,1975.226969
2018/9/18 16:00,6344.1,6352.3,6322.72,6329.51,1428.188386
2018/9/18 17:00,6329.99,6335.86,6298,6311.14,1732.365048
2018/9/18 18:00,6314.39,6330.72,6296.32,6316.45,1403.267205
2018/9/18 19:00,6317.18,6320,6273.72,6290.5,1685.840853
2018/9/18 20:00,6290.74,6327.37,6269.63,6308.02,1084.141165
2018/9/18 21:00,6306.82,6316.83,6301.5,6308.77,851.0697391
2018/9/18 22:00,6308.77,6351,6308.77,6339.84,1737.434874
2018/9/18 23:00,6339.84,6345.97,6311.08,6311.08,1055.142186
2018/9/19 0:00,6311.08,6319.2,6290.06,6306.59,1153.942537
2018/9/19 1:00,6306,6340.16,6303.36,6325.45,1192.917708
2018/9/19 2:00,6324.5,6331.91,6314.01,6328,793.8000228
2018/9/19 3:00,6328,6351.15,6318.34,6346.09,1883.281003
2018/9/19 4:00,6347.27,6347.5,6314.56,6327.9,1359.959849
2018/9/19 5:00,6326.41,6341.27,6323.42,6334.71,846.1059058
2018/9/19 6:00,6332.02,6365,6327.34,6337,1612.288966
2018/9/19 7:00,6337.44,6344.45,6320,6344.45,1616.639757
2018/9/19 8:00,6342.44,6354.91,6325.33,6329.82,880.4502563
2018/9/19 9:00,6331.01,6331.01,6280.48,6312.14,2097.185562
2018/9/19 10:00,6312.14,6325,6300.34,6302.98,989.2453715
2018/9/19 11:00,6301.12,6312.11,6243.79,6264.5,3860.853825
2018/9/19 12:00,6260.91,6284.71,6217.4,6268.21,3499.717272
2018/9/19 13:00,6268.99,6280.59,6251.96,6267.86,1804.90988
2018/9/19 14:00,6268.01,6328.97,6264.01,6293.56,2226.588604
2018/9/19 15:00,6297.61,6318,6289.92,6300.41,1463.007523
2018/9/19 16:00,6300.41,6312,6290,6298.25,1052.747904
2018/9/19 17:00,6297.55,6314.75,6284.71,6302.04,1653.292797
2018/9/19 18:00,6301.02,6305.95,6070.33,6128.11,5961.736499
2018/9/19 19:00,6134.45,6538.22,6086.05,6392.5,13996.7173
2018/9/19 20:00,6390.87,6432.64,6380,6407.18,2350.433724
2018/9/19 21:00,6404.56,6429.96,6364.94,6380.99,1803.881932
2018/9/19 22:00,6380.96,6387.66,6345,6369.01,1561.080423
2018/9/19 23:00,6369.17,6372.61,6354.37,6369.32,1311.031133
2018/9/20 0:00,6371,6408.74,6354.47,6398.44,2011.634674
2018/9/20 1:00,6398.06,6406.71,6381.07,6384.4,1569.156197
2018/9/20 2:00,6384.4,6384.4,6365,6373.34,1176.058351
2018/9/20 3:00,6372.05,6388,6367.6,6380.12,1285.919465
2018/9/20 4:00,6382.84,6387.57,6368.02,6371.18,1176.879634
2018/9/20 5:00,6372.61,6379.5,6365.43,6371.8,1244.800626
2018/9/20 6:00,6371.8,6389,6370.02,6385,1274.073514
2018/9/20 7:00,6385,6392.06,6379.05,6386.07,1118.692864
2018/9/20 8:00,6386.07,6386.07,6358.01,6370.24,1690.512567
2018/9/20 9:00,6372.07,6378.53,6365.3,6372.77,1322.660201
2018/9/20 10:00,6372,6391.5,6370.47,6391.5,1336.542713
2018/9/20 11:00,6393,6425.1,6390.83,6411.41,2154.934876
2018/9/20 12:00,6415.39,6437.59,6402.81,6408.6,1835.228212
2018/9/20 13:00,6408.6,6417.76,6385.89,6409.38,1388.840254
2018/9/20 14:00,6409.69,6418.92,6396.89,6403.41,1314.246895
2018/9/20 15:00,6402.81,6413.25,6384,6405,1345.47063
2018/9/20 16:00,6405.75,6413.56,6396.83,6405.43,1181.208256
2018/9/20 17:00,6406,6411.08,6381.01,6386.9,1004.956936
2018/9/20 18:00,6385.01,6399.01,6382.06,6399,1115.036617
2018/9/20 19:00,6397.64,6421.47,6391.75,6405.7,1262.403165
2018/9/20 20:00,6406.87,6425,6328,6374.9,2880.93982
2018/9/20 21:00,6375.18,6497.5,6352.6,6476.99,3153.083008
2018/9/20 22:00,6473.5,6510,6445.45,6505.18,3459.490507
2018/9/20 23:00,6505.18,6518.88,6477.88,6484.95,2916.565243
2018/9/21 0:00,6454.18,6511,6454.18,6480,1413.096726
2018/9/21 1:00,6480.18,6481.87,6462.98,6475.69,621.7379824
2018/9/21 2:00,6475.69,6536.56,6456.92,6505.14,1192.578024
2018/9/21 3:00,6514,6522.22,6491.24,6506.57,727.2391737
2018/9/21 4:00,6510,6515,6489.79,6503.67,976.8634818
2018/9/21 5:00,6505.79,6507.08,6485,6499.6,652.0462309
2018/9/21 6:00,6497.12,6518.56,6495,6507.94,603.6612381
2018/9/21 7:00,6507.99,6626,6497.79,6595.1,3242.519258
2018/9/21 8:00,6595.1,6755,6595.1,6674.58,8188.670961
2018/9/21 9:00,6673.47,6685.45,6648.78,6673.81,2667.972081
2018/9/21 10:00,6673.28,6679.97,6662.08,6663.36,2179.851524
2018/9/21 11:00,6666,6749,6666,6714.33,4054.067516
2018/9/21 12:00,6714,6715,6678.77,6704.27,1853.581512
2018/9/21 13:00,6704.27,6742.17,6696,6701,3001.819303
2018/9/21 14:00,6703.36,6715.21,6677.31,6687.29,2852.337903
2018/9/21 15:00,6686.64,6693.92,6651,6660.51,4148.686737
2018/9/21 16:00,6663.53,6705,6663.53,6695,3155.642735
2018/9/21 17:00,6692.8,6694.39,6667.51,6673.39,1625.444613
2018/9/21 18:00,6671.85,6722.09,6659.48,6709.12,1938.687927
2018/9/21 19:00,6711.68,6757,6700.66,6729.9,2631.503733
2018/9/21 20:00,6726.52,6757,6687,6687.14,3519.770405
2018/9/21 21:00,6687.24,6738.51,6665.6,6707.09,2760.340771
2018/9/21 22:00,6707.11,6716,6698.2,6715.43,1322.11827
2018/9/21 23:00,6718,6749.48,6712.25,6741.5,2918.064189
2018/9/22 0:00,6742,6800,6741.49,6778.03,6426.196769
2018/9/22 1:00,6777.1,6785.21,6734.25,6757.45,4318.023626
2018/9/22 2:00,6757.45,6761,6724.42,6724.42,2976.830317
2018/9/22 3:00,6724.39,6740.4,6702,6716.72,2941.790202
2018/9/22 4:00,6716.97,6740.35,6711,6732.18,2243.834312
2018/9/22 5:00,6728.94,6733,6704.04,6721.59,1927.405043
2018/9/22 6:00,6720.11,6721.59,6684.21,6701.48,1556.5499
2018/9/22 7:00,6702.59,6706,6693.97,6702.42,1500.237987
2018/9/22 8:00,6701.71,6701.71,6619.91,6635.04,5449.709066
2018/9/22 9:00,6635.61,6680.3,6626,6668.86,2681.434937
2018/9/22 10:00,6669.48,6697.54,6666.33,6678,1911.749089
2018/9/22 11:00,6678,6685.46,6643.93,6643.93,1977.063325
2018/9/22 12:00,6643.01,6686.7,6640.83,6659.36,1712.430751
2018/9/22 13:00,6658.5,6675.91,6653.89,6665.47,1573.972642
2018/9/22 14:00,6665.47,6665.47,6638.48,6651.11,1957.64599
2018/9/22 15:00,6648.45,6669,6624.2,6658,1883.412192
2018/9/22 16:00,6657.99,6670.19,6644.74,6646.8,1839.106926
2018/9/22 17:00,6648.01,6668,6646.3,6662.43,823.4231973
2018/9/22 18:00,6663.75,6732.63,6607.79,6718,5217.173222
2018/9/22 19:00,6718,6720,6688.17,6700.85,2465.907865
2018/9/22 20:00,6702.71,6710.66,6680,6687.56,1786.049076
